RecordID_Int,ParcelNumber,SaleDate,SaleAmount,BookPage
460,020063000,1985-12-30T00:00:00.000Z,0,166:443
461,020064000,2008-05-29T00:00:00.000Z,0,W2008:5841
462,020064000,2012-08-23T00:00:00.000Z,297500,2012:3748
463,020064000,2007-03-23T00:00:00.000Z,0,1132:728
464,020064000,1990-11-28T00:00:00.000Z,170000,551:456
465,020065000,2010-08-05T00:00:00.000Z,0,2010:2842
466,020065000,2010-07-19T00:00:00.000Z,0,W2010:127
467,020065000,1951-01-01T00:00:00.000Z,2250,0:0
468,020065000,2012-02-17T00:00:00.000Z,367500,2012:660
469,020065000,1962-01-01T00:00:00.000Z,0,230:475
470,020065000,2016-12-09T00:00:00.000Z,0,2016:4754
471,020066000,2012-11-14T00:00:00.000Z,0,2012:5105
472,020066000,2002-11-15T00:00:00.000Z,309000,878:514
473,020066000,1986-05-28T00:00:00.000Z,125000,477:806
474,020066000,1985-12-13T00:00:00.000Z,0,0:0
475,020066000,2015-06-09T00:00:00.000Z,495000,2015:1993
476,020066000,2012-11-14T00:00:00.000Z,0,2012:5106
477,020068000,2011-10-24T00:00:00.000Z,0,2011:3748
478,020068000,1988-05-16T00:00:00.000Z,0,511:418
479,020068000,2017-10-20T00:00:00.000Z,2900000,2017:4071
480,020068000,2017-10-27T00:00:00.000Z,0,2017:4174
481,020068000,2010-11-18T00:00:00.000Z,0,2010:4282
482,020068000,1999-09-10T00:00:00.000Z,1100000,765:352
483,020068100,2011-12-29T00:00:00.000Z,0,2011:4565
484,020068100,1988-05-16T00:00:00.000Z,0,511:418
485,020068100,2017-10-27T00:00:00.000Z,0,2017:4174
486,020068100,2010-11-18T00:00:00.000Z,0,2010:4283
487,020068100,1999-09-10T00:00:00.000Z,1100000,765:352
488,020068100,2017-10-20T00:00:00.000Z,2900000,2017:4071
489,020069000,2006-04-14T00:00:00.000Z,0,WB49:94
490,020069000,2000-04-24T00:00:00.000Z,0,779:427
491,020069000,2000-04-24T00:00:00.000Z,0,779:430
492,020069000,1993-01-22T00:00:00.000Z,0,596:174
493,020070000,2004-08-20T00:00:00.000Z,1100000,992:387
494,020070000,1970-09-03T00:00:00.000Z,75000,319:235
495,020070000,2008-11-21T00:00:00.000Z,44900,2008:5553
496,020070000,2004-01-22T00:00:00.000Z,0,WB47:547
497,020071000,2004-08-20T00:00:00.000Z,1100000,992:387
498,020071000,1970-09-03T00:00:00.000Z,75000,319:235
499,020071000,2008-11-21T00:00:00.000Z,44900,2008:5553
500,020071000,2004-01-22T00:00:00.000Z,0,WB47:547
501,020072000,2013-08-26T00:00:00.000Z,0,W2013:333
502,020072000,1976-09-28T00:00:00.000Z,67500,379:36
503,020072000,2013-05-30T00:00:00.000Z,0,2013:2490
504,020072000,2007-09-25T00:00:00.000Z,0,1161:17
505,020072000,2016-02-02T00:00:00.000Z,695600,2016:319
506,020073000,1975-12-01T00:00:00.000Z,73000,370:6
507,020074000,2005-08-11T00:00:00.000Z,790000,1042:743
508,020074000,1999-06-03T00:00:00.000Z,430000,755:456
509,020074000,1997-05-02T00:00:00.000Z,355000,693:130
510,020075000,2011-04-22T00:00:00.000Z,0,2011:1512
511,020075000,2003-06-03T00:00:00.000Z,475000,910:871
512,020075000,1994-09-01T00:00:00.000Z,250500,638:418
513,020076000,1993-07-29T00:00:00.000Z,132000,608:109
514,020077000,1963-08-06T00:00:00.000Z,25000,243:370
515,020077000,2015-10-20T00:00:00.000Z,0,2015:3922
516,030001000,2010-09-15T00:00:00.000Z,465000,2010:3434
517,030001000,2002-06-18T00:00:00.000Z,0,857:230
518,030001000,1994-09-26T00:00:00.000Z,0,639:757
519,030001000,2012-06-22T00:00:00.000Z,480000,2012:2689
520,030002000,1999-11-01T00:00:00.000Z,0,768:683
521,030002000,2015-02-02T00:00:00.000Z,0,2015:325
522,030002000,1972-05-19T00:00:00.000Z,37750,335:540
523,030003000,2009-09-01T00:00:00.000Z,0,2009:3973
524,030003000,1997-05-02T00:00:00.000Z,149900,693:82
525,030004000,2002-12-10T00:00:00.000Z,213000,882:122
526,030004000,2000-04-28T00:00:00.000Z,153000,779:826
527,030004000,1996-05-17T00:00:00.000Z,99500,671:760
528,030004000,2015-12-09T00:00:00.000Z,0,2015:4523
529,030004000,2008-07-03T00:00:00.000Z,435500,2008:3307
530,030005000,1996-06-18T00:00:00.000Z,0,632:842
531,030006000,1980-07-15T00:00:00.000Z,0,412:263
532,030006100,1987-01-20T00:00:00.000Z,0,490:31
533,030007000,2008-09-29T00:00:00.000Z,0,2008:4833
534,030007000,1974-07-15T00:00:00.000Z,27000,358:309
535,030008000,1980-01-30T00:00:00.000Z,55000,408:566
536,030008000,2008-09-29T00:00:00.000Z,0,2008:4833
537,030009000,1986-12-30T00:00:00.000Z,55000,488:621
538,030009000,2016-11-02T00:00:00.000Z,260000,2016:4233
539,030009000,2008-09-29T00:00:00.000Z,0,2008:4833
540,030010000,2009-10-28T00:00:00.000Z,399900,2009:4798
541,030010000,2007-08-13T00:00:00.000Z,370000,1155:361
542,030010000,2013-07-10T00:00:00.000Z,450000,2013:3285
543,030010000,1993-10-01T00:00:00.000Z,177500,613:122
544,030011000,2014-12-12T00:00:00.000Z,0,W2014:502
545,030011000,1989-11-13T00:00:00.000Z,92000,536:129
546,030012000,1986-10-01T00:00:00.000Z,92000,484:524
547,030012000,2014-06-25T00:00:00.000Z,0,2014:2100
548,030013000,1988-06-08T00:00:00.000Z,0,512:650
549,030013000,2016-03-08T00:00:00.000Z,0,2016:752
550,030013000,2015-01-01T00:00:00.000Z,0,512:650
551,030014000,1985-12-12T00:00:00.000Z,132500,472:283
552,030015000,2003-09-08T00:00:00.000Z,350000,933:572
553,030015000,2001-02-07T00:00:00.000Z,225000,800:262
554,030015000,2016-08-17T00:00:00.000Z,460000,2016:3155
555,030015000,2013-05-29T00:00:00.000Z,427000,2013:2464
556,030015000,2005-07-20T00:00:00.000Z,380000,1039:369
557,030015000,1994-05-16T00:00:00.000Z,45000,630:374
558,030016000,2015-07-09T00:00:00.000Z,739000,2015:2463
559,030016000,2005-07-27T00:00:00.000Z,425000,1040:453
560,030016000,1987-06-12T00:00:00.000Z,92000,497:133
561,030018000,1992-07-10T00:00:00.000Z,0,583:734
562,030019000,2003-09-10T00:00:00.000Z,259900,934:179
563,030019000,1999-06-02T00:00:00.000Z,154500,755:301
564,030019000,1997-07-31T00:00:00.000Z,141750,699:813
565,030020000,2013-07-18T00:00:00.000Z,420000,2013:3499
566,030020000,1993-09-16T00:00:00.000Z,96500,611:708
567,030020000,1997-09-19T00:00:00.000Z,175000,703:335
568,030021000,1994-09-23T00:00:00.000Z,98500,639:683
569,030021000,2017-06-01T00:00:00.000Z,616200,2017:2110
570,030021000,2000-04-14T00:00:00.000Z,0,778:872
571,030022000,2012-06-15T00:00:00.000Z,402000,2012:2571
572,030022000,2005-12-30T00:00:00.000Z,0,1064:52
573,030022000,1993-03-22T00:00:00.000Z,0,598:832
574,030022000,2004-01-15T00:00:00.000Z,0,WB47:565
575,030023000,2001-08-07T00:00:00.000Z,175000,818:539
576,030023000,1993-11-08T00:00:00.000Z,0,616:330
577,030023000,2003-03-24T00:00:00.000Z,258000,897:584
578,030024000,1994-04-21T00:00:00.000Z,212000,628:543
579,030024100,1997-07-22T00:00:00.000Z,0,628:575
580,030024100,2006-03-06T00:00:00.000Z,0,1072:884
581,030024100,2005-09-15T00:00:00.000Z,500000,1047:392
582,030025000,2010-11-15T00:00:00.000Z,307500,2010:4234
583,030025000,2010-11-08T00:00:00.000Z,0,2010:4179
584,030025000,2001-06-08T00:00:00.000Z,0,811:866
585,030025000,1996-11-18T00:00:00.000Z,0,268:393
586,030026000,1985-07-19T00:00:00.000Z,84250,465:821
587,030026000,2010-08-04T00:00:00.000Z,630000,2010:2830
588,030027000,1981-09-25T00:00:00.000Z,25723,424:295
589,030027000,2003-07-10T00:00:00.000Z,0,919:300
590,030028000,2004-09-15T00:00:00.000Z,0,995:667
591,030028000,1983-08-02T00:00:00.000Z,89000,441:173
592,030029000,1979-07-05T00:00:00.000Z,56500,403:747
593,030030000,2002-06-06T00:00:00.000Z,0,WB46:291
594,030030000,1984-01-19T00:00:00.000Z,0,218:108
595,030030000,2004-11-22T00:00:00.000Z,0,1004:862
596,030031000,2007-04-26T00:00:00.000Z,0,WB49:897
597,030031000,1993-02-23T00:00:00.000Z,200525,597:662
598,030032000,1987-09-03T00:00:00.000Z,98900,501:197
599,030033000,1988-08-31T00:00:00.000Z,95000,517:507
600,030034000,2000-06-19T00:00:00.000Z,181500,783:421
601,030034000,1996-06-05T00:00:00.000Z,148000,672:783
602,030034000,1998-05-27T00:00:00.000Z,162000,721:681
603,030035000,2012-06-06T00:00:00.000Z,0,W2012:210
604,030035000,2001-01-04T00:00:00.000Z,0,WB 45:7
605,030035000,1952-02-23T00:00:00.000Z,1600,163:39
606,030035000,2015-12-04T00:00:00.000Z,327000,2015:4472
607,030036000,1977-05-11T00:00:00.000Z,48500,383:722
608,030037000,2004-03-24T00:00:00.000Z,0,965:110
609,030037000,1969-03-06T00:00:00.000Z,22500,306:5
610,030037000,2007-04-30T00:00:00.000Z,270000,1138:705
611,030038000,2000-03-30T00:00:00.000Z,132000,778:114
612,030038000,1986-07-01T00:00:00.000Z,81000,479:640
613,030039000,1997-06-12T00:00:00.000Z,0,511:96
614,030040000,1952-08-29T00:00:00.000Z,1500,166:289
615,030041000,1998-12-01T00:00:00.000Z,0,WB 42:566
616,030041000,2005-03-18T00:00:00.000Z,341000,1020:392
617,030041000,1954-08-21T00:00:00.000Z,3000,178:362
618,030042000,2003-07-22T00:00:00.000Z,266000,922:527
619,030042000,2003-05-15T00:00:00.000Z,0,907:650
620,030042000,1965-10-20T00:00:00.000Z,23000,270:506
621,030042000,2016-08-26T00:00:00.000Z,459000,2016:3306
622,030042000,2007-06-29T00:00:00.000Z,420000,1148:629
623,030043000,2001-07-02T00:00:00.000Z,245000,814:754
624,030043000,1990-12-04T00:00:00.000Z,120000,551:664
625,030044000,2003-04-13T00:00:00.000Z,0,WB46:954
626,030044000,1999-07-08T00:00:00.000Z,0,759:279
627,030044000,2009-07-24T00:00:00.000Z,0,2009:3261
628,030044000,1957-04-03T00:00:00.000Z,20000,198:119
629,030045000,1982-11-15T00:00:00.000Z,135000,433:264
630,030045000,2006-02-28T00:00:00.000Z,799000,1071:548
631,030045000,2017-06-01T00:00:00.000Z,769000,2017:2085
632,030045100,2012-05-31T00:00:00.000Z,0,2012:2281
633,030045100,2004-09-15T00:00:00.000Z,238000,995:682
634,030045100,2009-12-17T00:00:00.000Z,285000,2009:5465
635,030045100,1977-03-28T00:00:00.000Z,0,161:200
636,030046000,2012-04-30T00:00:00.000Z,500000,2012:1755
637,030046000,2005-06-21T00:00:00.000Z,0,1034:814
638,030046000,2003-07-02T00:00:00.000Z,455000,917:553
639,030046000,1997-12-03T00:00:00.000Z,182500,707:768
640,030047000,2001-01-10T00:00:00.000Z,258000,798:239
641,030047000,1994-09-30T00:00:00.000Z,0,596:523
642,030048000,2013-06-04T00:00:00.000Z,341000,2013:2575
643,030048000,1998-07-30T00:00:00.000Z,162000,728:366
644,030048000,2004-06-07T00:00:00.000Z,309000,979:246
645,030048000,1996-06-25T00:00:00.000Z,146000,674:337
646,030049000,1998-06-02T00:00:00.000Z,185000,722:532
647,030049000,2004-05-03T00:00:00.000Z,384000,972:34
648,030049000,1995-08-01T00:00:00.000Z,160000,656:227
649,030050000,2012-05-04T00:00:00.000Z,0,2012:1865
650,030050000,2009-04-06T00:00:00.000Z,0,2009:1240
651,030050000,2005-07-28T00:00:00.000Z,380000,1040:687
652,030050000,1997-07-28T00:00:00.000Z,148000,699:554
653,030050000,2014-05-27T00:00:00.000Z,349900,2014:1691
654,030051000,2014-02-21T00:00:00.000Z,417438,2014:588
655,030051000,1995-06-01T00:00:00.000Z,159900,652:495
656,030051000,2006-08-02T00:00:00.000Z,379500,1101:237
657,030051000,1999-10-01T00:00:00.000Z,238000,766:774
658,030051000,2015-02-06T00:00:00.000Z,290000,2015:387
659,030052000,2007-03-05T00:00:00.000Z,0,1129:704
660,030052000,2016-12-09T00:00:00.000Z,630000,2016:4736
661,030052000,2004-07-27T00:00:00.000Z,540000,987:440
662,030052000,1983-01-14T00:00:00.000Z,103000,434:635
663,030052100,2006-05-05T00:00:00.000Z,390000,1081:305
664,030052100,1995-10-13T00:00:00.000Z,114500,660:741
665,030052100,2002-08-15T00:00:00.000Z,325000,865:61
666,030053000,2009-01-12T00:00:00.000Z,0,2009:96
667,030053000,1997-07-15T00:00:00.000Z,0,698:429
668,030054000,2017-04-26T00:00:00.000Z,0,2017:337
669,030054000,1983-09-20T00:00:00.000Z,0,443:78
670,030054000,2017-08-10T00:00:00.000Z,0,2017:3170
671,030055000,1986-03-13T00:00:00.000Z,50000,475:96
672,030055000,2017-08-10T00:00:00.000Z,0,2017:3174
673,030055000,2017-04-26T00:00:00.000Z,0,2017:337
674,030056000,2014-01-24T00:00:00.000Z,100000,2014:219
675,030056000,1971-03-08T00:00:00.000Z,0,93:413
676,030056000,2013-06-19T00:00:00.000Z,0,W2013:66
677,030057000,2013-06-19T00:00:00.000Z,0,W2013:313
678,030058000,1999-06-18T00:00:00.000Z,113500,757:1
679,030058000,1998-02-09T00:00:00.000Z,0,294:367
680,030058000,1998-10-08T00:00:00.000Z,82500,735:122
681,030058000,1998-02-09T00:00:00.000Z,0,WB 41:454
682,030059000,2013-06-04T00:00:00.000Z,0,2013:2604
683,030059000,2008-07-23T00:00:00.000Z,122744,2008:3658
684,030059000,1998-06-26T00:00:00.000Z,22000,725:190
685,030059000,2008-08-15T00:00:00.000Z,126000,2008:4136
686,030059000,2004-01-09T00:00:00.000Z,160000,953:629
687,030059000,2003-06-19T00:00:00.000Z,0,914:950
688,030059000,1999-03-19T00:00:00.000Z,70000,748:534
689,030059000,1998-06-10T00:00:00.000Z,0,WB 41:808
690,030060000,2008-10-22T00:00:00.000Z,0,2008:5154
691,030060000,1997-06-12T00:00:00.000Z,0,695:823
692,030060100,2005-05-24T00:00:00.000Z,375000,1030:22
693,030060100,1997-06-12T00:00:00.000Z,0,695:823
694,030060100,2001-03-13T00:00:00.000Z,246000,802:837
695,030060101,2011-08-05T00:00:00.000Z,340000,2011:2829
696,030060101,2007-07-12T00:00:00.000Z,0,1150:380
697,030060101,2005-06-24T00:00:00.000Z,410000,1035:648
698,030060101,1997-06-19T00:00:00.000Z,30000,696:472
699,030060110,1997-06-12T00:00:00.000Z,0,695:823
700,030060110,1998-08-28T00:00:00.000Z,198233,731:424
701,030060120,2010-04-15T00:00:00.000Z,620000,2010:1266
702,030060120,1997-06-18T00:00:00.000Z,0,696:348
703,030060120,2002-02-13T00:00:00.000Z,0,840:181
704,030060120,2001-03-23T00:00:00.000Z,50000,803:710
705,030060130,2000-01-14T00:00:00.000Z,211963,773:308
706,030060130,1997-06-12T00:00:00.000Z,0,695:823
707,030060140,1997-06-12T00:00:00.000Z,0,695:823
708,030060140,2007-05-25T00:00:00.000Z,585000,1142:521
709,030060140,2002-02-13T00:00:00.000Z,10000,840:175
710,030060140,1999-03-18T00:00:00.000Z,65000,748:491
711,030060150,2001-02-14T00:00:00.000Z,238306,800:602
712,030060160,2000-11-17T00:00:00.000Z,276935,795:38
713,030060160,2011-06-13T00:00:00.000Z,498000,2011:2076
714,030060170,2013-04-11T00:00:00.000Z,449000,2013:1651
715,030060170,2000-07-13T00:00:00.000Z,244900,785:834
716,030060170,2008-05-01T00:00:00.000Z,447500,1186:581
717,030060180,2000-12-21T00:00:00.000Z,289332,797:31
718,030060190,2001-05-03T00:00:00.000Z,268213,807:908
719,030060200,2004-07-16T00:00:00.000Z,370000,985:625
720,030060200,1997-06-12T00:00:00.000Z,0,695:823
721,030060200,2013-08-16T00:00:00.000Z,401000,2013:4077
722,030060200,2000-09-19T00:00:00.000Z,240000,790:891
723,030060201,2009-04-30T00:00:00.000Z,0,2009:1632
724,030060201,2001-07-11T00:00:00.000Z,256519,815:425
725,030060201,2001-08-01T00:00:00.000Z,0,817:937
726,030060210,2001-10-01T00:00:00.000Z,248075,823:612
727,030060300,2003-05-29T00:00:00.000Z,302000,910:29
728,030060300,1997-06-12T00:00:00.000Z,0,695:823
729,030060300,1999-12-10T00:00:00.000Z,199950,771:186
730,030060300,1999-08-30T00:00:00.000Z,40701,764:131
731,030060400,2009-09-01T00:00:00.000Z,415500,2009:3974
732,030060400,2000-07-12T00:00:00.000Z,208825,785:798
733,030060400,1997-06-12T00:00:00.000Z,0,695:823
734,030060500,1997-06-12T00:00:00.000Z,0,695:823
735,030060500,2000-08-24T00:00:00.000Z,219700,789:56
736,030060600,2005-03-02T00:00:00.000Z,620000,1018:1
737,030060600,2004-01-07T00:00:00.000Z,190000,953:202
738,030060600,1997-06-12T00:00:00.000Z,0,695:823
739,030060600,2015-05-20T00:00:00.000Z,684500,2015:1608
740,030060700,2006-06-01T00:00:00.000Z,807794,1085:928
741,030060700,2004-01-07T00:00:00.000Z,190000,953:202
742,030060700,1997-06-12T00:00:00.000Z,0,695:823
743,030060800,2001-06-13T00:00:00.000Z,283500,812:554
744,030060800,1997-06-12T00:00:00.000Z,0,695:823
745,030060800,2004-06-22T00:00:00.000Z,365000,981:818
746,030060800,1999-07-23T00:00:00.000Z,209000,760:801
747,030060900,2005-10-18T00:00:00.000Z,412000,1051:794
748,030060900,2012-09-12T00:00:00.000Z,330000,2012:4130
749,030060900,2004-04-14T00:00:00.000Z,0,968:63
750,030060900,2002-07-31T00:00:00.000Z,295000,863:152
751,030060900,1999-08-06T00:00:00.000Z,202500,762:588
752,030060900,1997-06-12T00:00:00.000Z,0,695:823
753,030065000,2004-08-03T00:00:00.000Z,310000,988:940
754,030065000,1997-06-12T00:00:00.000Z,0,192:191
755,030065000,2005-07-27T00:00:00.000Z,10000,1040:368
756,030066000,2008-09-11T00:00:00.000Z,0,2008:4570
757,030066000,1995-01-31T00:00:00.000Z,116000,646:418
758,030066000,2001-02-01T00:00:00.000Z,0,799:795
759,030067000,2004-10-27T00:00:00.000Z,38000,1001:748
760,030067000,2001-05-07T00:00:00.000Z,0,WB 45:296
761,030067000,1987-07-30T00:00:00.000Z,0,202:428
762,030067000,2008-09-11T00:00:00.000Z,0,2008:4570
763,030067000,2002-03-22T00:00:00.000Z,140000,845:74
764,030067100,2008-06-17T00:00:00.000Z,349000,2008:2897
765,030067100,2003-06-04T00:00:00.000Z,215000,911:325
766,030067100,2002-06-25T00:00:00.000Z,193000,858:205
767,030067100,1996-06-21T00:00:00.000Z,0,674:130
768,030067200,2001-02-01T00:00:00.000Z,0,799:795
769,030067200,2008-09-11T00:00:00.000Z,0,2008:4570
770,030067200,1995-01-31T00:00:00.000Z,116000,646:418
771,030068000,2000-08-08T00:00:00.000Z,0,788:105
772,030068000,1964-06-29T00:00:00.000Z,2400,255:27
773,030068000,2017-02-08T00:00:00.000Z,0,2017:19
774,030069000,2016-01-28T00:00:00.000Z,0,2016:257
775,030069000,2012-08-27T00:00:00.000Z,100000,2012:3821
776,030070000,2016-01-28T00:00:00.000Z,0,2016:257
777,030070000,2012-08-27T00:00:00.000Z,100000,2012:3821
778,030071000,2012-11-09T00:00:00.000Z,85000,2012:5042
779,030071000,1989-10-23T00:00:00.000Z,7000,535:466
780,030072000,1964-06-29T00:00:00.000Z,2400,255:27
781,030072000,2000-08-08T00:00:00.000Z,0,788:105
782,030072000,2017-02-08T00:00:00.000Z,0,2017:19
783,030073000,2005-10-20T00:00:00.000Z,327500,1052:50
784,030073000,1976-10-20T00:00:00.000Z,0,74:129
785,030073000,2005-10-20T00:00:00.000Z,327500,1052:50
786,030073000,2001-04-06T00:00:00.000Z,126000,805:220
787,030073A00,2005-10-20T00:00:00.000Z,525000,1052:53
788,030074000,1990-10-04T00:00:00.000Z,0,549:294
789,030075000,2000-08-08T00:00:00.000Z,0,788:105
790,030075000,2017-02-08T00:00:00.000Z,0,2017:19
791,030075000,1964-06-29T00:00:00.000Z,2400,255:27
792,030076000,2006-10-23T00:00:00.000Z,375000,1112:860
793,030076000,2003-11-14T00:00:00.000Z,0,946:218
794,030076000,2000-12-08T00:00:00.000Z,30000,796:415
795,030076000,1991-05-14T00:00:00.000Z,0,251:350
796,030076000,2015-07-14T00:00:00.000Z,0,2015:2529
797,030076000,2012-10-19T00:00:00.000Z,0,2012:4698
798,030077000,2006-10-23T00:00:00.000Z,375000,1112:835
799,030077000,2004-04-29T00:00:00.000Z,65000,971:77
800,030077000,2001-05-14T00:00:00.000Z,36000,808:695
801,030077000,1996-10-11T00:00:00.000Z,0,403:125
802,030077000,2012-10-17T00:00:00.000Z,0,2012:4670
803,030077000,2004-10-05T00:00:00.000Z,91500,998:937
804,030077000,2014-09-23T00:00:00.000Z,0,2014:3376
805,030078000,2012-07-10T00:00:00.000Z,40000,2012:2949
806,030078000,1987-09-18T00:00:00.000Z,0,501:686
807,030079000,2006-01-06T00:00:00.000Z,0,1064:787
808,030079000,2001-12-14T00:00:00.000Z,0,832:588
809,030079000,1998-03-03T00:00:00.000Z,4500,713:785
810,030079000,1990-02-06T00:00:00.000Z,8000,539:266
811,030079000,2014-12-19T00:00:00.000Z,125000,2014:4430
812,030079000,2015-07-13T00:00:00.000Z,448000,2015:2515
813,030080000,1997-06-12T00:00:00.000Z,0,695:803
814,030080000,2001-08-15T00:00:00.000Z,0,819:285
815,030080100,2013-07-30T00:00:00.000Z,368000,2013:3743
816,030080100,1997-06-12T00:00:00.000Z,0,695:803
817,030080100,1999-06-18T00:00:00.000Z,261500,756:837
818,030080101,1999-04-15T00:00:00.000Z,165500,750:665
819,030080101,2005-03-24T00:00:00.000Z,320000,1021:204
820,030080101,2004-08-12T00:00:00.000Z,289900,990:743
821,030080101,2001-12-20T00:00:00.000Z,0,833:599
822,030080101,1997-06-12T00:00:00.000Z,0,695:803
823,030080110,1999-06-22T00:00:00.000Z,163600,757:202
824,030080110,1997-06-12T00:00:00.000Z,0,695:803
825,030080110,2002-04-22T00:00:00.000Z,245000,849:222
826,030080200,2003-07-01T00:00:00.000Z,385000,917:450
827,030080200,1999-09-02T00:00:00.000Z,228000,764:697
828,030080200,2005-08-25T00:00:00.000Z,428000,1044:936
829,030080200,1997-06-12T00:00:00.000Z,0,695:803
830,030080300,2005-07-22T00:00:00.000Z,325000,1039:701
831,030080300,2002-02-12T00:00:00.000Z,0,WB45:937
832,030080300,1999-01-05T00:00:00.000Z,167000,742:502
833,030080300,1997-06-12T00:00:00.000Z,0,695:803
834,030080400,2013-01-23T00:00:00.000Z,375000,2013:383
835,030080400,2003-07-18T00:00:00.000Z,291000,921:846
836,030080400,1997-06-12T00:00:00.000Z,0,695:803
837,030080400,1999-02-25T00:00:00.000Z,174900,746:573
838,030080400,2015-08-28T00:00:00.000Z,385000,2015:3202
839,030080500,1997-06-12T00:00:00.000Z,0,695:803
840,030080500,2014-10-08T00:00:00.000Z,0,2014:3520
841,030080500,1998-11-20T00:00:00.000Z,179900,738:571
842,030080600,2007-07-31T00:00:00.000Z,415000,1153:402
843,030080600,2000-07-24T00:00:00.000Z,178000,786:708
844,030080600,1997-06-12T00:00:00.000Z,0,695:803
845,030080600,2003-09-16T00:00:00.000Z,266000,935:133
846,030080600,1998-06-15T00:00:00.000Z,158500,724:19
847,030080700,2003-08-26T00:00:00.000Z,278000,931:100
848,030080700,1997-06-12T00:00:00.000Z,0,803:803
849,030080700,2016-03-04T00:00:00.000Z,315000,2016:724
850,030080700,2006-04-04T00:00:00.000Z,349000,1076:274
851,030080700,1998-08-19T00:00:00.000Z,158900,730:591
852,030080800,2002-07-19T00:00:00.000Z,0,861:374
853,030080800,2005-02-10T00:00:00.000Z,350000,1015:582
854,030080800,2001-06-28T00:00:00.000Z,205000,814:177
855,030080800,1998-05-08T00:00:00.000Z,151900,720:330
856,030080800,1997-06-12T00:00:00.000Z,0,695:803
857,030080800,2016-06-09T00:00:00.000Z,421500,2016:2071
858,030080900,1997-06-12T00:00:00.000Z,0,695:803
859,030080900,1998-06-19T00:00:00.000Z,157900,724:708
860,030081000,1997-08-18T00:00:00.000Z,0,701:56
